time,ecg
4.091442,-0.117388
4.095350,-0.136043
4.099258,-0.152087
4.103165,-0.167065
4.107073,-0.181455
4.110981,-0.194232
4.114889,-0.203315
4.118796,-0.206744
4.122704,-0.203894
4.126612,-0.195978
4.130520,-0.185612
4.134428,-0.175720
4.138335,-0.168391
4.142243,-0.164195
4.146151,-0.162190
4.150059,-0.160568
4.153966,-0.157605
4.157874,-0.152426
4.161782,-0.145230
4.165690,-0.136946
4.169597,-0.128608
4.173505,-0.120846
4.177413,-0.113744
4.181321,-0.107090
4.185229,-0.100821
4.189136,-0.095316
4.193044,-0.091309
4.196952,-0.089381
4.200860,-0.089380
4.204767,-0.090250
4.208675,-0.090522
4.212583,-0.089178
4.216491,-0.086265
4.220399,-0.082813
4.224306,-0.080152
4.228214,-0.079138
4.232122,-0.079771
4.236030,-0.081402
4.239937,-0.083291
4.243845,-0.085114
4.247753,-0.087048
4.251661,-0.089458
4.255569,-0.092473
4.259476,-0.095822
4.263384,-0.099038
4.267292,-0.101754
4.271200,-0.103755
4.275107,-0.104713
4.279015,-0.103950
4.282923,-0.100607
4.286831,-0.094288
4.290739,-0.085732
4.294646,-0.076933
4.298554,-0.070412
4.302462,-0.067916
4.306370,-0.069226
4.310277,-0.071811
4.314185,-0.071631
4.318093,-0.064837
4.322001,-0.049613
4.325909,-0.027284
4.329816,-0.002078
4.333724,0.020420
4.337632,0.035459
4.341540,0.040921
4.345447,0.037910
4.349355,0.029911
4.353263,0.021040
4.357171,0.014247
4.361079,0.010303
4.364986,0.007889
4.368894,0.004615
4.372802,-0.001629
4.376710,-0.011615
4.380617,-0.024454
4.384525,-0.038073
4.388433,-0.050205
4.392341,-0.059328
4.396249,-0.065052
4.400156,-0.067778
4.404064,-0.068049
4.407972,-0.066227
4.411880,-0.062819
4.415787,-0.059002
4.419695,-0.056469
4.423603,-0.056305
4.427511,-0.057734
4.431419,-0.058185
4.435326,-0.055251
4.439234,-0.049108
4.443142,-0.042420
4.447050,-0.035755
4.450957,-0.020280
4.454865,0.026120
4.458773,0.132405
4.462681,0.316020
4.466589,0.560429
4.470496,0.803463
4.474404,0.949586
4.478312,0.907107
4.482220,0.635063
4.486127,0.174550
4.490035,-0.356231
4.493943,-0.805669
4.497851,-1.051511
4.501758,-1.050761
4.505666,-0.850951
4.509574,-0.558599
4.513482,-0.284467
4.517390,-0.096428
4.521297,-0.003005
4.525205,0.029829
4.529113,0.045233
4.533021,0.068262
4.536928,0.098811
4.540836,0.123054
4.544744,0.130505
4.548652,0.123433
4.552560,0.113942
4.556467,0.113847
4.560375,0.126512
4.564283,0.146363
4.568191,0.164894
4.572098,0.177378
4.576006,0.185209
4.579914,0.193195
4.583822,0.205018
4.587730,0.220709
4.591637,0.237553
4.595545,0.252903
4.599453,0.266314
4.603361,0.279464
4.607268,0.294436
4.611176,0.312067
4.615084,0.331705
4.618992,0.352223
4.622900,0.373133
4.626807,0.394793
4.630715,0.417719
4.634623,0.441851
4.638531,0.466467
4.642438,0.490759
4.646346,0.514438
4.650254,0.537838
4.654162,0.561478
4.658070,0.585478
4.661977,0.609232
4.665885,0.631474
4.669793,0.650659
4.673701,0.665433
4.677608,0.674963
4.681516,0.679002
4.685424,0.677758
4.689332,0.671707
4.693240,0.661395
4.697147,0.647154
4.701055,0.628732
4.704963,0.605105
4.708871,0.574751
4.712778,0.536412
4.716686,0.489912
4.720594,0.436482
4.724502,0.378356
4.728410,0.317982
4.732317,0.257411
4.736225,0.198144
4.740133,0.141307
4.744041,0.087803
4.747948,0.038329
4.751856,-0.006621
4.755764,-0.046676
4.759672,-0.081500
4.763580,-0.110849
4.767487,-0.134788
4.771395,-0.153865
4.775303,-0.169048
4.779211,-0.181400
4.783118,-0.191657
4.787026,-0.199947
4.790934,-0.205810
4.794842,-0.208582
4.798750,-0.207982
4.802657,-0.204579
4.806565,-0.199759
4.810473,-0.195134
4.814381,-0.191746
4.818288,-0.189587
4.822196,-0.187724
4.826104,-0.184934
4.830012,-0.180434
4.833919,-0.174299
4.837827,-0.167316
4.841735,-0.160357
4.845643,-0.153702
4.849551,-0.146805
4.853458,-0.138761
4.857366,-0.129217
4.861274,-0.119035
4.865182,-0.110109
4.869089,-0.104341
4.872997,-0.102418
4.876905,-0.103228
4.880813,-0.104328
4.884721,-0.103198
4.888628,-0.098592
4.892536,-0.091245
4.896444,-0.083509
4.900352,-0.078085
4.904259,-0.076523
4.908167,-0.078357
4.912075,-0.081401
4.915983,-0.083033
4.919891,-0.081716
4.923798,-0.077854
4.927706,-0.073531
4.931614,-0.071307
4.935522,-0.072775
4.939429,-0.077640
4.943337,-0.083803
4.947245,-0.088430
4.951153,-0.089514
4.955061,-0.087134
4.958968,-0.083637
4.962876,-0.082394
4.966784,-0.085603
4.970692,-0.092377
4.974599,-0.098493
4.978507,-0.098317
4.982415,-0.087975
4.986323,-0.067864
4.990231,-0.042881
4.994138,-0.020177
4.998046,-0.005805
5.001954,-0.002147
5.005862,-0.007360
5.009769,-0.016824
5.013677,-0.025566
5.017585,-0.030458
5.021493,-0.031307
5.025401,-0.030534
5.029308,-0.031668
5.033216,-0.037344
5.037124,-0.047788
5.041032,-0.060594
5.044939,-0.072005
5.048847,-0.078984
5.052755,-0.080827
5.056663,-0.079282
5.060571,-0.077127
5.064478,-0.076276
5.068386,-0.076785
5.072294,-0.077419
5.076202,-0.077066
5.080109,-0.075581
5.084017,-0.073193
5.087925,-0.069243
5.091833,-0.062034
5.095741,-0.050679
5.099648,-0.037337
5.103556,-0.026487
5.107464,-0.019211
5.111372,-0.005033
5.115279,0.041505
5.119187,0.152332
5.123095,0.344852
5.127003,0.598271
5.130911,0.843636
5.134818,0.980400
5.138726,0.918077
5.142634,0.624485
5.146542,0.153555
5.150449,-0.366758
5.154357,-0.784740
5.158265,-0.989208
5.162173,-0.954292
5.166081,-0.741736
5.169988,-0.462023
5.173896,-0.218361
5.177804,-0.064733
5.181712,0.002625
5.185619,0.022758
5.189527,0.036064
5.193435,0.060963
5.197343,0.091832
5.201250,0.113237
5.205158,0.116440
5.209066,0.106236
5.212974,0.095732
5.216882,0.095745
5.220789,0.107842
5.224697,0.125481
5.228605,0.140763
5.232513,0.150624
5.236420,0.157969
5.240328,0.167975
5.244236,0.183407
5.248144,0.202739
5.252052,0.221928
5.255959,0.237770
5.259867,0.249990
5.263775,0.260853
5.267683,0.273157
5.271590,0.288458
5.275498,0.306686
5.279406,0.326966
5.283314,0.348659
5.287222,0.371794
5.291129,0.396745
5.295037,0.423617
5.298945,0.451916
5.302853,0.480731
5.306760,0.509206
5.310668,0.536866
5.314576,0.563521
5.318484,0.588856
5.322392,0.612098
5.326299,0.632078
5.330207,0.647686
5.334115,0.658371
5.338023,0.664296
5.341930,0.665998
5.345838,0.663849
5.349746,0.657725
5.353654,0.647110
5.357562,0.631435
5.361469,0.610280
5.365377,0.583278
5.369285,0.549896
5.373193,0.509442
5.377100,0.461452
5.381008,0.406282
5.384916,0.345488
5.388824,0.281659
5.392732,0.217751
5.396639,0.156254
5.400547,0.098640
5.404455,0.045336
5.408363,-0.003794
5.412270,-0.048761
5.416178,-0.088939
5.420086,-0.123092
5.423994,-0.149970
5.427902,-0.169141
5.431809,-0.181490
5.435717,-0.188976
5.439625,-0.193768
5.443533,-0.197329
5.447440,-0.200120
5.451348,-0.202089
5.455256,-0.203512
5.459164,-0.205464
5.463072,-0.209466
5.466979,-0.216504
5.470887,-0.226079
5.474795,-0.235957
5.478703,-0.242824
5.482610,-0.243525
5.486518,-0.236285
5.490426,-0.221372
5.494334,-0.200997
5.498242,-0.178563
5.502149,-0.157673
5.506057,-0.141307
5.509965,-0.131390
5.513873,-0.128680
5.517780,-0.132749
5.521688,-0.141942
5.525596,-0.153434
5.529504,-0.163654
5.533411,-0.169164
5.537319,-0.167724
5.541227,-0.158999
5.545135,-0.144538
5.549043,-0.127079
5.552950,-0.109631
5.556858,-0.094779
5.560766,-0.084344
5.564674,-0.079254
5.568581,-0.079493
5.572489,-0.084122
5.576397,-0.091491
5.580305,-0.099645
5.584213,-0.106793
5.588120,-0.111645
5.592028,-0.113485
5.595936,-0.112110
5.599844,-0.107829
5.603751,-0.101602
5.607659,-0.095099
5.611567,-0.090282
5.615475,-0.088460
5.619383,-0.089306
5.623290,-0.090709
5.627198,-0.089907
5.631106,-0.085354
5.635014,-0.077969
5.638921,-0.070712
5.642829,-0.066583
5.646737,-0.066323
5.650645,-0.067396
5.654553,-0.065088
5.658460,-0.055209
5.662368,-0.036811
5.666276,-0.013213
5.670184,0.009389
5.674091,0.024914
5.677999,0.030209
5.681907,0.026157
5.685815,0.016714
5.689723,0.006657
5.693630,-0.000689
5.697538,-0.004725
5.701446,-0.007363
5.705354,-0.011582
5.709261,-0.019576
5.713169,-0.031540
5.717077,-0.045720
5.720985,-0.059583
5.724893,-0.071252
5.728800,-0.080245
5.732708,-0.087137
5.736616,-0.092588
5.740524,-0.096709
5.744431,-0.099314
5.748339,-0.100734
5.752247,-0.102138
5.756155,-0.104686
5.760063,-0.107976
5.763970,-0.109283
5.767878,-0.104817
5.771786,-0.092752
5.775694,-0.075807
5.779601,-0.060339
5.783509,-0.050469
5.787417,-0.039595
5.791325,-0.005624
5.795233,0.083215
5.799140,0.250128
5.803048,0.486279
5.806956,0.736558
5.810864,0.908300
5.814771,0.905781
5.818679,0.677232
5.822587,0.249935
5.826495,-0.268770
5.830403,-0.730043
5.834310,-1.004999
5.838218,-1.038134
5.842126,-0.865081
5.846034,-0.586721
5.849941,-0.315955
5.853849,-0.127410
5.857757,-0.035648
5.861665,-0.008197
5.865572,0.000989
5.869480,0.021084
5.873388,0.053720
5.877296,0.083109
5.881204,0.094718
5.885111,0.087683
5.889019,0.073946
5.892927,0.067976
5.896835,0.076681
5.900742,0.096779
5.904650,0.119783
5.908558,0.139191
5.912466,0.154187
5.916374,0.168188
5.920281,0.184802
5.924189,0.204941
5.928097,0.226884
5.932005,0.248276
5.935912,0.267872
5.939820,0.285715
5.943728,0.302175
5.947636,0.317213
5.951544,0.330666
5.955451,0.343162
5.959359,0.356580
5.963267,0.373368
5.967175,0.395076
5.971082,0.421222
5.974990,0.449434
5.978898,0.476803
5.982806,0.501458
5.986714,0.523245
5.990621,0.543209
5.994529,0.562463
5.998437,0.581278
6.002345,0.598824
6.006252,0.613504
6.010160,0.623567
6.014068,0.627817
6.017976,0.626217
6.021884,0.620075
6.025791,0.611467
